Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Trade,4469.997,USD,3.50588,ETH,8.939994,USD,Coinbase Pro,default,"Trade (Trade ID: 80046975.0): Buy 4469.99700000 USD, Sell 3.50588000 ETH, Fee 8.93999400 USD",27-01-2021 08:41:13
Trade,637.5,USD,0.5,ETH,1.275,USD,Coinbase Pro,default,"Trade (Trade ID: 80046974.0): Buy 637.50000000 USD, Sell 0.50000000 ETH, Fee 1.27500000 USD",27-01-2021 08:41:13
Trade,4172.4650145,USD,3.27252158,ETH,8.344930029,USD,Coinbase Pro,default,"Trade (Trade ID: 80046972.0): Buy 4172.46501450 USD, Sell 3.27252158 ETH, Fee 8.34493003 USD",27-01-2021 08:41:13
Trade,191.25,USD,0.15,ETH,0.3825,USD,Coinbase Pro,default,"Trade (Trade ID: 80046976.0): Buy 191.25000000 USD, Sell 0.15000000 ETH, Fee 0.38250000 USD",27-01-2021 08:41:13
Trade,1275.0,USD,1.0,ETH,2.55,USD,Coinbase Pro,default,"Trade (Trade ID: 80046973.0): Buy 1275.00000000 USD, Sell 1.00000000 ETH, Fee 2.55000000 USD",27-01-2021 08:41:13
Trade,3244.35097008,USD,25.15000752,LTC,6.48870194016,USD,Coinbase Pro,default,"Trade (Trade ID: 53320729.0): Buy 3244.35097008 USD, Sell 25.15000752 LTC, Fee 6.48870194 USD",31-01-2021 15:11:59
Deposit,88.0,LINK,0.0,,0.0,,Coinbase Pro,default,Deposit (Transfer ID: 927f0594-4f2e-4db1-8927-3812cdf215b2),31-01-2021 16:54:27
Withdrawal,0.0,,5000.0,USD,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: c0d2d4de-1b3a-4dde-945d-154aa8db7e69),31-01-2021 17:05:27
Trade,1956.24,USD,88.0,LINK,3.91248,USD,Coinbase Pro,default,"Trade (Trade ID: 15017213.0): Buy 1956.24000000 USD, Sell 88.00000000 LINK, Fee 3.91248000 USD",31-01-2021 18:56:26
Trade,149.436245,UNI,2680.4528701895,USD,5.360905740379,USD,Coinbase Pro,default,"Trade (Trade ID: 4698715.0): Buy 149.43624500 UNI, Sell 2680.45287019 USD, Fee 5.36090574 USD",31-01-2021 20:42:50
Trade,30.0,UNI,538.11,USD,1.07622,USD,Coinbase Pro,default,"Trade (Trade ID: 4698714.0): Buy 30.00000000 UNI, Sell 538.11000000 USD, Fee 1.07622000 USD",31-01-2021 20:42:50
Withdrawal,0.0,,2.22829393,UNI,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: 762a803e-9131-4783-b265-fabe958b0f1d),31-01-2021 20:53:48
Trade,128.286928,UNI,2321.9933968,USD,4.6439867936,USD,Coinbase Pro,default,"Trade (Trade ID: 4731105.0): Buy 128.28692800 UNI, Sell 2321.99339680 USD, Fee 4.64398679 USD",01-02-2021 03:55:12
Trade,133.9,UNI,2423.59,USD,4.84718,USD,Coinbase Pro,default,"Trade (Trade ID: 4731104.0): Buy 133.90000000 UNI, Sell 2423.59000000 USD, Fee 4.84718000 USD",01-02-2021 03:55:12
Trade,6.695163,UNI,121.1630343273,USD,0.2423260686546,USD,Coinbase Pro,default,"Trade (Trade ID: 4731103.0): Buy 6.69516300 UNI, Sell 121.16303433 USD, Fee 0.24232607 USD",01-02-2021 03:55:12
Trade,4.812909,UNI,87.0963264276,USD,0.1741926528552,USD,Coinbase Pro,default,"Trade (Trade ID: 4731102.0): Buy 4.81290900 UNI, Sell 87.09632643 USD, Fee 0.17419265 USD",01-02-2021 03:55:12
Trade,1.0,UNI,18.0936,USD,0.0361872,USD,Coinbase Pro,default,"Trade (Trade ID: 4731101.0): Buy 1.00000000 UNI, Sell 18.09360000 USD, Fee 0.03618720 USD",01-02-2021 03:55:12
Trade,1.0,UNI,18.0836,USD,0.0361672,USD,Coinbase Pro,default,"Trade (Trade ID: 4731100.0): Buy 1.00000000 UNI, Sell 18.08360000 USD, Fee 0.03616720 USD",01-02-2021 03:55:12
Trade,4817.5325,USD,275.0,UNI,9.635065,USD,Coinbase Pro,default,"Trade (Trade ID: 4746168.0): Buy 4817.53250000 USD, Sell 275.00000000 UNI, Fee 9.63506500 USD",01-02-2021 08:44:26
Withdrawal,0.0,,177.90295077,UNI,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: 7c255f4d-9194-4265-bb2e-811857eabb9d),01-02-2021 14:14:51
Deposit,8.0,ETH,0.0,,0.0,,Coinbase Pro,default,Deposit (Transfer ID: d8c190a8-904d-4fbb-b09f-d5e7b2f17f22),01-02-2021 22:59:09
Withdrawal,0.0,,4532.3032514,XLM,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: 7f3ba4de-3b42-4253-af11-5db202f7128c),01-02-2021 23:24:14
Trade,10.82758865,ETH,15003.8978681915,USD,30.007795736383,USD,Coinbase Pro,default,"Trade (Trade ID: 81454996.0): Buy 10.82758865 ETH, Sell 15003.89786819 USD, Fee 30.00779574 USD",02-02-2021 02:11:09
Trade,2.22371479,ETH,3081.7129045736,USD,6.1634258091472,USD,Coinbase Pro,default,"Trade (Trade ID: 81454998.0): Buy 2.22371479 ETH, Sell 3081.71290457 USD, Fee 6.16342581 USD",02-02-2021 02:11:09
Trade,1.36469656,ETH,1891.2374337448,USD,3.7824748674896,USD,Coinbase Pro,default,"Trade (Trade ID: 81454997.0): Buy 1.36469656 ETH, Sell 1891.23743374 USD, Fee 3.78247487 USD",02-02-2021 02:11:09
Withdrawal,0.0,,8494.9,USD,0.0,,Coinbase Pro,mom,Withdrawal (Transfer ID: nan),02-02-2021 02:32:29
Deposit,8494.9,USD,0.0,,0.0,,Coinbase Pro,default,Deposit (Transfer ID: nan),02-02-2021 02:32:29
Deposit,8495.0,USD,0.0,,0.0,,Coinbase Pro,mom,Deposit (Transfer ID: nan),02-02-2021 18:09:15
Withdrawal,0.0,,8495.0,USD,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: nan),02-02-2021 18:09:15
Trade,5000.0,USDC,5000.0,USD,0.0,,Coinbase Pro,default,"Trade: Buy 5000.00000000 USDC, Sell 5000.00000000 USD",02-02-2021 19:42:24
Withdrawal,0.0,,16.792619,USDC,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: d9743334-5bce-4b45-978c-f43bdaecb4bd),02-02-2021 19:47:16
Withdrawal,0.0,,4983.207381,USDC,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: 04b52806-b6a9-4fef-bfa5-466ab0e4c0ea),02-02-2021 20:02:46
Trade,0.31138538,ETH,486.6455272792,USD,0.9732910545584,USD,Coinbase Pro,mom,"Trade (Trade ID: 81963692.0): Buy 0.31138538 ETH, Sell 486.64552728 USD, Fee 0.97329105 USD",03-02-2021 15:19:49
Trade,0.82691634,ETH,1292.3379328056,USD,2.5846758656112,USD,Coinbase Pro,mom,"Trade (Trade ID: 81963693.0): Buy 0.82691634 ETH, Sell 1292.33793281 USD, Fee 2.58467587 USD",03-02-2021 15:19:49
Trade,0.41,ETH,640.7685,USD,1.281537,USD,Coinbase Pro,mom,"Trade (Trade ID: 81963696.0): Buy 0.41000000 ETH, Sell 640.76850000 USD, Fee 1.28153700 USD",03-02-2021 15:19:49
Trade,0.6401597,ETH,1000.473587145,USD,2.00094717429,USD,Coinbase Pro,mom,"Trade (Trade ID: 81963695.0): Buy 0.64015970 ETH, Sell 1000.47358715 USD, Fee 2.00094717 USD",03-02-2021 15:19:49
Trade,0.23629651,ETH,369.2983636186,USD,0.7385967272372,USD,Coinbase Pro,mom,"Trade (Trade ID: 81963697.0): Buy 0.23629651 ETH, Sell 369.29836362 USD, Fee 0.73859673 USD",03-02-2021 15:19:49
Trade,3.0,ETH,4688.52,USD,9.37704,USD,Coinbase Pro,mom,"Trade (Trade ID: 81963694.0): Buy 3.00000000 ETH, Sell 4688.52000000 USD, Fee 9.37704000 USD",03-02-2021 15:19:49
Deposit,1955.41123194,ZRX,0.0,,0.0,,Coinbase Pro,default,Deposit (Transfer ID: d53d360f-2338-4150-930a-b2929c3d9e7d),05-02-2021 02:59:35
Deposit,3140.93,USD,0.0,,0.0,,Coinbase Pro,default,Deposit (Transfer ID: c81dacda-eee8-4164-a191-9df7b3303d96),05-02-2021 03:10:38
Trade,0.26682,BTC,6.0,ETH,0.00053364,BTC,Coinbase Pro,default,"Trade (Trade ID: 13197510.0): Buy 0.26682000 BTC, Sell 6.00000000 ETH, Fee 0.00053364 BTC",06-02-2021 01:01:10
Trade,0.6815718,BTC,15.33,ETH,0.0013631436,BTC,Coinbase Pro,default,"Trade (Trade ID: 13197511.0): Buy 0.68157180 BTC, Sell 15.33000000 ETH, Fee 0.00136314 BTC",06-02-2021 01:01:10
Trade,0.04828356,BTC,1.086,ETH,9.656712e-05,BTC,Coinbase Pro,default,"Trade (Trade ID: 13197512.0): Buy 0.04828356 BTC, Sell 1.08600000 ETH, Fee 0.00009657 BTC",06-02-2021 01:01:10
Trade,0.133116816807,BTC,2.99408045,ETH,0.000266233633614,BTC,Coinbase Pro,mom,"Trade (Trade ID: 13197550.0): Buy 0.13311682 BTC, Sell 2.99408045 ETH, Fee 0.00026623 BTC",06-02-2021 01:02:11
Trade,0.0569389207608,BTC,1.28067748,ETH,0.0001138778415216,BTC,Coinbase Pro,mom,"Trade (Trade ID: 13197548.0): Buy 0.05693892 BTC, Sell 1.28067748 ETH, Fee 0.00011388 BTC",06-02-2021 01:02:11
Trade,0.051129,BTC,1.15,ETH,0.000102258,BTC,Coinbase Pro,mom,"Trade (Trade ID: 13197549.0): Buy 0.05112900 BTC, Sell 1.15000000 ETH, Fee 0.00010226 BTC",06-02-2021 01:02:11
Trade,0.22570365,ETH,383.633007978,USD,0.767266015956,USD,Coinbase Pro,default,"Trade (Trade ID: 83072690.0): Buy 0.22570365 ETH, Sell 383.63300798 USD, Fee 0.76726602 USD",06-02-2021 18:42:14
Trade,1.17,ETH,1988.7075,USD,3.977415,USD,Coinbase Pro,default,"Trade (Trade ID: 83072691.0): Buy 1.17000000 ETH, Sell 1988.70750000 USD, Fee 3.97741500 USD",06-02-2021 18:42:14
Trade,1.88503536,ETH,3204.2962070496,USD,6.4085924140992,USD,Coinbase Pro,default,"Trade (Trade ID: 83072692.0): Buy 1.88503536 ETH, Sell 3204.29620705 USD, Fee 6.40859241 USD",06-02-2021 18:42:14
Trade,9480.6473553348,USD,0.24070236,BTC,18.9612947106696,USD,Coinbase Pro,mom,"Trade (Trade ID: 130007901.0): Buy 9480.64735533 USD, Sell 0.24070236 BTC, Fee 18.96129471 USD",06-02-2021 23:24:23
Trade,9461.69,USDC,9461.69,USD,0.0,,Coinbase Pro,mom,"Trade: Buy 9461.69000000 USDC, Sell 9461.69000000 USD",06-02-2021 23:24:41
Trade,14682.1006,USDC,0.373,BTC,29.3642012,USDC,Coinbase Pro,default,"Trade (Trade ID: 4561898.0): Buy 14682.10060000 USDC, Sell 0.37300000 BTC, Fee 29.36420120 USDC",06-02-2021 23:28:00
Trade,4997.2556764747,USDC,0.12695741,BTC,9.9945113529494,USDC,Coinbase Pro,default,"Trade (Trade ID: 4561899.0): Buy 4997.25567647 USDC, Sell 0.12695741 BTC, Fee 9.99451135 USDC",06-02-2021 23:28:00
Trade,3935.516,USDC,0.1,BTC,7.871032,USDC,Coinbase Pro,default,"Trade (Trade ID: 4561900.0): Buy 3935.51600000 USDC, Sell 0.10000000 BTC, Fee 7.87103200 USDC",06-02-2021 23:28:00
Trade,4510.2680954747,USDC,0.11461411,BTC,9.0205361909494,USDC,Coinbase Pro,default,"Trade (Trade ID: 4561901.0): Buy 4510.26809547 USDC, Sell 0.11461411 BTC, Fee 9.02053619 USDC",06-02-2021 23:28:00
Trade,5121.5236046112,USDC,0.13011049,BTC,10.2430472092224,USDC,Coinbase Pro,default,"Trade (Trade ID: 4561896.0): Buy 5121.52360461 USDC, Sell 0.13011049 BTC, Fee 10.24304721 USDC",06-02-2021 23:28:00
Trade,5511.1252,USDC,0.14,BTC,11.0222504,USDC,Coinbase Pro,default,"Trade (Trade ID: 4561895.0): Buy 5511.12520000 USDC, Sell 0.14000000 BTC, Fee 11.02225040 USDC",06-02-2021 23:28:00
Trade,393.6287,USDC,0.01,BTC,0.7872574,USDC,Coinbase Pro,default,"Trade (Trade ID: 4561897.0): Buy 393.62870000 USDC, Sell 0.01000000 BTC, Fee 0.78725740 USDC",06-02-2021 23:28:00
Trade,1246.4950432,USD,981.49216,ZRX,1.2464950432,USD,Coinbase Pro,default,"Trade (Trade ID: 7446429.0): Buy 1246.49504320 USD, Sell 981.49216000 ZRX, Fee 1.24649504 USD",07-02-2021 04:49:33
Trade,1235.71,USD,973.0,ZRX,1.23571,USD,Coinbase Pro,default,"Trade (Trade ID: 7446430.0): Buy 1235.71000000 USD, Sell 973.00000000 ZRX, Fee 1.23571000 USD",07-02-2021 04:49:33
Trade,1.1672189,USD,0.91907,ZRX,0.0011672189,USD,Coinbase Pro,default,"Trade (Trade ID: 7446431.0): Buy 1.16721890 USD, Sell 0.91907000 ZRX, Fee 0.00116722 USD",07-02-2021 04:49:35
Trade,5048.9589142197,USD,3.28073901,ETH,10.0979178284394,USD,Coinbase Pro,default,"Trade (Trade ID: 83306495.0): Buy 5048.95891422 USD, Sell 3.28073901 ETH, Fee 10.09791783 USD",07-02-2021 15:59:35
Trade,1.89384472,ETH,2985.3242474776,USD,5.9706484949552,USD,Coinbase Pro,default,"Trade (Trade ID: 83365474.0): Buy 1.89384472 ETH, Sell 2985.32424748 USD, Fee 5.97064849 USD",07-02-2021 18:33:01
Trade,0.96888211,ETH,1527.2682476352,USD,3.0545364952704,USD,Coinbase Pro,default,"Trade (Trade ID: 83365473.0): Buy 0.96888211 ETH, Sell 1527.26824764 USD, Fee 3.05453650 USD",07-02-2021 18:33:01
Trade,1.8983663,ETH,2992.148011071,USD,5.984296022142,USD,Coinbase Pro,default,"Trade (Trade ID: 83365472.0): Buy 1.89836630 ETH, Sell 2992.14801107 USD, Fee 5.98429602 USD",07-02-2021 18:33:01
Withdrawal,0.0,,0.105985,ETH,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: 6b4f6d2f-2fd2-45fc-8229-d7197fb47a73),07-02-2021 18:54:33
Withdrawal,0.0,,4.65510813,ETH,0.0,,Coinbase Pro,default,Withdrawal (Transfer ID: cfca16c1-8139-4836-965a-832f62fe5df6),07-02-2021 19:02:10
Trade,1.15,ETH,2000.7355,USDC,4.001471,USDC,Coinbase Pro,default,"Trade (Trade ID: 3555355.0): Buy 1.15000000 ETH, Sell 2000.73550000 USDC, Fee 4.00147100 USDC",08-02-2021 15:33:24
Trade,0.26198366,ETH,455.7231964066,USDC,0.9114463928132,USDC,Coinbase Pro,default,"Trade (Trade ID: 3555350.0): Buy 0.26198366 ETH, Sell 455.72319641 USDC, Fee 0.91144639 USDC",08-02-2021 15:33:24
Trade,1.14,ETH,1983.0528,USDC,3.9661056,USDC,Coinbase Pro,default,"Trade (Trade ID: 3555351.0): Buy 1.14000000 ETH, Sell 1983.05280000 USDC, Fee 3.96610560 USDC",08-02-2021 15:33:24
Trade,0.3,ETH,521.856,USDC,1.043712,USDC,Coinbase Pro,default,"Trade (Trade ID: 3555352.0): Buy 0.30000000 ETH, Sell 521.85600000 USDC, Fee 1.04371200 USDC",08-02-2021 15:33:24
Trade,12.1,ETH,21049.16,USDC,42.09832,USDC,Coinbase Pro,default,"Trade (Trade ID: 3555353.0): Buy 12.10000000 ETH, Sell 21049.16000000 USDC, Fee 42.09832000 USDC",08-02-2021 15:33:24
Trade,2.04,ETH,3548.886,USDC,7.097772,USDC,Coinbase Pro,default,"Trade (Trade ID: 3555354.0): Buy 2.04000000 ETH, Sell 3548.88600000 USDC, Fee 7.09777200 USDC",08-02-2021 15:33:24
Trade,4.28304422,ETH,7452.3684514734,USDC,14.9047369029468,USDC,Coinbase Pro,default,"Trade (Trade ID: 3555357.0): Buy 4.28304422 ETH, Sell 7452.36845147 USDC, Fee 14.90473690 USDC",08-02-2021 15:33:24
Trade,1.14,ETH,1983.3378,USDC,3.9666756,USDC,Coinbase Pro,default,"Trade (Trade ID: 3555356.0): Buy 1.14000000 ETH, Sell 1983.33780000 USDC, Fee 3.96667560 USDC",08-02-2021 15:33:24
Trade,1.92,ETH,3340.1088,USDC,6.6802176,USDC,Coinbase Pro,mom,"Trade (Trade ID: 3555367.0): Buy 1.92000000 ETH, Sell 3340.10880000 USDC, Fee 6.68021760 USDC",08-02-2021 15:33:35
Trade,0.23,ETH,400.1172,USDC,0.8002344,USDC,Coinbase Pro,mom,"Trade (Trade ID: 3555368.0): Buy 0.23000000 ETH, Sell 400.11720000 USDC, Fee 0.80023440 USDC",08-02-2021 15:33:35
Trade,3.04774312,ETH,5302.463480176,USDC,10.604926960352,USDC,Coinbase Pro,mom,"Trade (Trade ID: 3555369.0): Buy 3.04774312 ETH, Sell 5302.46348018 USDC, Fee 10.60492696 USDC",08-02-2021 15:33:35
Trade,0.23,ETH,400.1149,USDC,0.8002298,USDC,Coinbase Pro,mom,"Trade (Trade ID: 3555366.0): Buy 0.23000000 ETH, Sell 400.11490000 USDC, Fee 0.80022980 USDC",08-02-2021 15:33:35
Trade,9525.6891756,USDC,5.42774312,ETH,9.5256891756,USDC,Coinbase Pro,mom,"Trade (Trade ID: 3569786.0): Buy 9525.68917560 USDC, Sell 5.42774312 ETH, Fee 9.52568918 USDC",09-02-2021 00:00:01
Trade,4085.41702725,USDC,2.32787295,ETH,4.08541702725,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569787.0): Buy 4085.41702725 USDC, Sell 2.32787295 ETH, Fee 4.08541703 USDC",09-02-2021 00:00:01
Trade,22.64151825,USDC,0.01290115,ETH,0.02264151825,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569788.0): Buy 22.64151825 USDC, Sell 0.01290115 ETH, Fee 0.02264152 USDC",09-02-2021 00:00:01
Trade,1053.0,USDC,0.6,ETH,1.053,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569796.0): Buy 1053.00000000 USDC, Sell 0.60000000 ETH, Fee 1.05300000 USDC",09-02-2021 00:00:02
Trade,20796.75,USDC,11.85,ETH,20.79675,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569802.0): Buy 20796.75000000 USDC, Sell 11.85000000 ETH, Fee 20.79675000 USDC",09-02-2021 00:00:03
Trade,702.0,USDC,0.4,ETH,0.702,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569805.0): Buy 702.00000000 USDC, Sell 0.40000000 ETH, Fee 0.70200000 USDC",09-02-2021 00:00:04
Trade,175.5,USDC,0.1,ETH,0.1755,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569806.0): Buy 175.50000000 USDC, Sell 0.10000000 ETH, Fee 0.17550000 USDC",09-02-2021 00:00:04
Trade,744.5653839,USDC,0.42425378,ETH,0.7445653839,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569812.0): Buy 744.56538390 USDC, Sell 0.42425378 ETH, Fee 0.74456538 USDC",09-02-2021 00:00:04
Trade,175.5,USDC,0.1,ETH,0.1755,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569811.0): Buy 175.50000000 USDC, Sell 0.10000000 ETH, Fee 0.17550000 USDC",09-02-2021 00:00:04
Trade,3861.0,USDC,2.2,ETH,3.861,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569810.0): Buy 3861.00000000 USDC, Sell 2.20000000 ETH, Fee 3.86100000 USDC",09-02-2021 00:00:04
Trade,1755.0,USDC,1.0,ETH,1.755,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569807.0): Buy 1755.00000000 USDC, Sell 1.00000000 ETH, Fee 1.75500000 USDC",09-02-2021 00:00:04
Trade,1755.0,USDC,1.0,ETH,1.755,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569808.0): Buy 1755.00000000 USDC, Sell 1.00000000 ETH, Fee 1.75500000 USDC",09-02-2021 00:00:04
Trade,3510.0,USDC,2.0,ETH,3.51,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569804.0): Buy 3510.00000000 USDC, Sell 2.00000000 ETH, Fee 3.51000000 USDC",09-02-2021 00:00:04
Trade,702.0,USDC,0.4,ETH,0.702,USDC,Coinbase Pro,default,"Trade (Trade ID: 3569809.0): Buy 702.00000000 USDC, Sell 0.40000000 ETH, Fee 0.70200000 USDC",09-02-2021 00:00:04
Trade,39299.04,USD,39299.04,USDC,0.0,,Coinbase Pro,default,"Trade: Buy 39299.04000000 USD, Sell 39299.04000000 USDC",09-02-2021 04:35:34
Trade,6.6,FIL,200.83998,USD,0.40167996,USD,Coinbase Pro,default,"Trade (Trade ID: 877200.0): Buy 6.60000000 FIL, Sell 200.83998000 USD, Fee 0.40167996 USD",09-02-2021 04:36:57
Trade,54.3,FIL,1652.93001,USD,3.30586002,USD,Coinbase Pro,default,"Trade (Trade ID: 877204.0): Buy 54.30000000 FIL, Sell 1652.93001000 USD, Fee 3.30586002 USD",09-02-2021 04:36:57
Trade,55.4,FIL,1686.78042,USD,3.37356084,USD,Coinbase Pro,default,"Trade (Trade ID: 877205.0): Buy 55.40000000 FIL, Sell 1686.78042000 USD, Fee 3.37356084 USD",09-02-2021 04:36:57
Trade,0.573,FIL,17.4479646,USD,0.0348959292,USD,Coinbase Pro,default,"Trade (Trade ID: 877206.0): Buy 0.57300000 FIL, Sell 17.44796460 USD, Fee 0.03489593 USD",09-02-2021 04:36:57
Trade,26.0,FIL,791.4556,USD,1.5829112,USD,Coinbase Pro,default,"Trade (Trade ID: 877203.0): Buy 26.00000000 FIL, Sell 791.45560000 USD, Fee 1.58291120 USD",09-02-2021 04:36:57
Trade,55.5,FIL,1688.9649,USD,3.3779298,USD,Coinbase Pro,default,"Trade (Trade ID: 877202.0): Buy 55.50000000 FIL, Sell 1688.96490000 USD, Fee 3.37792980 USD",09-02-2021 04:36:57
Trade,34.342,FIL,1045.0820072,USD,2.0901640144,USD,Coinbase Pro,default,"Trade (Trade ID: 877201.0): Buy 34.34200000 FIL, Sell 1045.08200720 USD, Fee 2.09016401 USD",09-02-2021 04:36:57
Trade,24.0,FIL,729.9072,USD,1.4598144,USD,Coinbase Pro,default,"Trade (Trade ID: 877196.0): Buy 24.00000000 FIL, Sell 729.90720000 USD, Fee 1.45981440 USD",09-02-2021 04:36:57
Trade,9.518,FIL,289.499488,USD,0.578998976,USD,Coinbase Pro,default,"Trade (Trade ID: 877197.0): Buy 9.51800000 FIL, Sell 289.49948800 USD, Fee 0.57899898 USD",09-02-2021 04:36:57
Trade,55.1,FIL,1676.27975,USD,3.3525595,USD,Coinbase Pro,default,"Trade (Trade ID: 877198.0): Buy 55.10000000 FIL, Sell 1676.27975000 USD, Fee 3.35255950 USD",09-02-2021 04:36:57
Trade,6.6,FIL,200.83206,USD,0.40166412,USD,Coinbase Pro,default,"Trade (Trade ID: 877199.0): Buy 6.60000000 FIL, Sell 200.83206000 USD, Fee 0.40166412 USD",09-02-2021 04:36:57
Trade,14756.985,USD,327.933,FIL,29.51397,USD,Coinbase Pro,default,"Trade (Trade ID: 1032568.0): Buy 14756.98500000 USD, Sell 327.93300000 FIL, Fee 29.51397000 USD",09-02-2021 23:28:43
Trade,1.0,REN,0.8823,USD,0.0017646,USD,Coinbase Pro,default,"Trade (Trade ID: 2717947.0): Buy 1.00000000 REN, Sell 0.88230000 USD, Fee 0.00176460 USD",10-02-2021 00:46:30
Trade,3712.5,REN,3270.34125,USD,6.5406825,USD,Coinbase Pro,default,"Trade (Trade ID: 2717941.0): Buy 3712.50000000 REN, Sell 3270.34125000 USD, Fee 6.54068250 USD",10-02-2021 00:46:30
Trade,1037.0,REN,914.0118,USD,1.8280236,USD,Coinbase Pro,default,"Trade (Trade ID: 2717942.0): Buy 1037.00000000 REN, Sell 914.01180000 USD, Fee 1.82802360 USD",10-02-2021 00:46:30
Trade,1000.0,REN,881.6,USD,1.7632,USD,Coinbase Pro,default,"Trade (Trade ID: 2717943.0): Buy 1000.00000000 REN, Sell 881.60000000 USD, Fee 1.76320000 USD",10-02-2021 00:46:30
Trade,2073.0,REN,1827.5568,USD,3.6551136,USD,Coinbase Pro,default,"Trade (Trade ID: 2717944.0): Buy 2073.00000000 REN, Sell 1827.55680000 USD, Fee 3.65511360 USD",10-02-2021 00:46:30
Trade,1994.0,REN,1758.3092,USD,3.5166184,USD,Coinbase Pro,default,"Trade (Trade ID: 2717945.0): Buy 1994.00000000 REN, Sell 1758.30920000 USD, Fee 3.51661840 USD",10-02-2021 00:46:30
Trade,4.0,REN,3.5292,USD,0.0070584,USD,Coinbase Pro,default,"Trade (Trade ID: 2717946.0): Buy 4.00000000 REN, Sell 3.52920000 USD, Fee 0.00705840 USD",10-02-2021 00:46:30
Trade,1500.40731,REN,1323.809369613,USD,2.647618739226,USD,Coinbase Pro,default,"Trade (Trade ID: 2717948.0): Buy 1500.40731000 REN, Sell 1323.80936961 USD, Fee 2.64761874 USD",10-02-2021 00:46:30
Trade,9516.16,USD,9516.16,USDC,0.0,,Coinbase Pro,mom,"Trade: Buy 9516.16000000 USD, Sell 9516.16000000 USDC",10-02-2021 00:49:23
Trade,1400.0,REN,1235.08,USD,2.47016,USD,Coinbase Pro,mom,"Trade (Trade ID: 2718036.0): Buy 1400.00000000 REN, Sell 1235.08000000 USD, Fee 2.47016000 USD",10-02-2021 00:49:37
Trade,2592.75638,REN,2287.588954074,USD,4.575177908148,USD,Coinbase Pro,mom,"Trade (Trade ID: 2718037.0): Buy 2592.75638000 REN, Sell 2287.58895407 USD, Fee 4.57517791 USD",10-02-2021 00:49:37
Trade,6534.837925,REN,5769.6084039825,USD,11.539216807965,USD,Coinbase Pro,mom,"Trade (Trade ID: 2718038.0): Buy 6534.83792500 REN, Sell 5769.60840398 USD, Fee 11.53921681 USD",10-02-2021 00:49:37
Trade,232.03953,REN,204.89090499,USD,0.40978180998,USD,Coinbase Pro,mom,"Trade (Trade ID: 2718039.0): Buy 232.03953000 REN, Sell 204.89090499 USD, Fee 0.40978181 USD",10-02-2021 00:49:37
Trade,22.836038,UNI,463.4779436442,USD,0.9269558872884,USD,Coinbase Pro,default,"Trade (Trade ID: 5391171.0): Buy 22.83603800 UNI, Sell 463.47794364 USD, Fee 0.92695589 USD",10-02-2021 00:58:59
Trade,190.0,UNI,3856.677,USD,7.713354,USD,Coinbase Pro,default,"Trade (Trade ID: 5391172.0): Buy 190.00000000 UNI, Sell 3856.67700000 USD, Fee 7.71335400 USD",10-02-2021 00:58:59
Trade,524.625858,UNI,10649.9049174,USD,21.2998098348,USD,Coinbase Pro,default,"Trade (Trade ID: 5391173.0): Buy 524.62585800 UNI, Sell 10649.90491740 USD, Fee 21.29980983 USD",10-02-2021 00:58:59
Trade,56.943949292,USD,66.060266,REN,0.056943949292,USD,Coinbase Pro,default,"Trade (Trade ID: 2748156.0): Buy 56.94394929 USD, Sell 66.06026600 REN, Fee 0.05694395 USD",10-02-2021 12:36:27
Trade,163.253213698,USD,189.388879,REN,0.163253213698,USD,Coinbase Pro,default,"Trade (Trade ID: 2748157.0): Buy 163.25321370 USD, Sell 189.38887900 REN, Fee 0.16325321 USD",10-02-2021 12:36:28
Trade,9.755546218,USD,11.317339,REN,0.009755546218,USD,Coinbase Pro,default,"Trade (Trade ID: 2748158.0): Buy 9.75554622 USD, Sell 11.31733900 REN, Fee 0.00975555 USD",10-02-2021 12:36:29
Trade,186.86536423,USD,216.781165,REN,0.18686536423,USD,Coinbase Pro,default,"Trade (Trade ID: 2750663.0): Buy 186.86536423 USD, Sell 216.78116500 REN, Fee 0.18686536 USD",10-02-2021 13:05:12
