UID,Account Type,Order ID,Symbol,Side,Order Type,Avg. Filled Price,Filled Amount,Filled Volume,Filled Volume (USDT),Filled Time(UTC+00:00),Fee,Tax,Maker/Taker,Fee Currency
53235106,mainAccount,6195f47735ed8b00017766a5,RNDR-USDT,BUY,LIMIT,6.1709,31.0734,191.75084406,191.75084406,2021-11-18 07:03:24,0.38350168812,,MAKER,USDT
53235106,mainAccount,619915e9dacac40001ce99f6,RNDR-USDT,BUY,LIMIT,7.7002,18.1767,139.96422534,139.96422534,2021-11-20 15:37:35,0.27992845068,,MAKER,USDT
53235106,mainAccount,619a4f31dacac400019a5a0b,KCS-USDT,BUY,LIMIT,24.997,0.5,12.4985,12.4985,2021-11-21 13:52:51,0.024997,,MAKER,USDT
53235106,mainAccount,619a4f31dacac400019a5a0b,KCS-USDT,BUY,LIMIT,24.997,1.4973,37.4280081,37.4280081,2021-11-21 13:52:57,0.0748560162,,MAKER,USDT
53235106,mainAccount,619a4f31dacac400019a5a0b,KCS-USDT,BUY,LIMIT,24.997,3.0027,75.0584919,75.0584919,2021-11-21 13:53:03,0.1501169838,,MAKER,USDT
53235106,mainAccount,619a4f69013cb70001d72bb0,KCS-USDT,BUY,LIMIT,24.987,3,74.961,74.961,2021-11-21 13:55:39,0.149922,,MAKER,USDT
53235106,mainAccount,619a753f73c96c0001d3e81a,MATIC-USDT,BUY,LIMIT,1.6246,3,4.8738,4.8738,2021-11-21 16:35:11,0.0048738,,TAKER,USDT
53235106,mainAccount,61a79d4b14f46c00012253e8,XLM-USDT,SELL,LIMIT,0.334432,1738.8296,581.5202607872,581.5202607872,2021-12-01 16:05:48,0.5815202607872,,MAKER,USDT
53235106,mainAccount,61a79d4b14f46c00012253e8,XLM-USDT,SELL,LIMIT,0.334432,127.6402,42.6869673664,42.6869673664,2021-12-01 16:05:52,0.0426869673664,,MAKER,USDT
53235106,mainAccount,61a79d4b14f46c00012253e8,XLM-USDT,SELL,LIMIT,0.334432,629.2202,210.4313699264,210.4313699264,2021-12-01 16:05:52,0.2104313699264,,MAKER,USDT
53235106,mainAccount,61a79de02f3c6300012529f4,RNDR-USDT,BUY,LIMIT,5.5,80.7446,444.0953,444.0953,2021-12-01 16:09:04,0.8881906,,MAKER,USDT
53235106,mainAccount,61a8062c6573fc0001db636d,RNDR-USDT,BUY,LIMIT,5.25,42.2102,221.60355,221.60355,2021-12-01 23:40:33,0.4432071,,MAKER,USDT
53235106,mainAccount,61aa83fc5cd48000011364d6,RNDR-USDT,BUY,LIMIT,5.0963,17,86.6371,86.6371,2021-12-03 20:55:05,0.1732742,,MAKER,USDT
53235106,mainAccount,61aab2b9ee688b0001691a55,RNDR-USDT,BUY,LIMIT,5.01,24.7708,124.101708,124.101708,2021-12-04 00:48:27,0.248203416,,MAKER,USDT
53235106,mainAccount,61c212584592c2000128675a,XLM-USDT,SELL,LIMIT,0.262879,91.9655,24.1757986745,24.1757986745,2021-12-21 17:43:52,0.0241757986745,,TAKER,USDT
53235106,mainAccount,61c212584592c2000128675a,XLM-USDT,SELL,LIMIT,0.262879,154.0006,40.4835237274,40.4835237274,2021-12-21 17:43:53,0.0404835237274,,MAKER,USDT
53235106,mainAccount,61c212584592c2000128675a,XLM-USDT,SELL,LIMIT,0.262879,1722.1342,452.7129163618,452.7129163618,2021-12-21 17:43:53,0.4527129163618,,MAKER,USDT
53235106,mainAccount,61c212584592c2000128675a,XLM-USDT,SELL,LIMIT,0.262879,969.5676,254.8789611204,254.8789611204,2021-12-21 17:43:53,0.2548789611204,,MAKER,USDT
53235106,mainAccount,61c212584592c2000128675a,XLM-USDT,SELL,LIMIT,0.262879,7035.5855,1849.5076806545,1849.5076806545,2021-12-21 17:43:53,1.8495076806545,,MAKER,USDT
53235106,mainAccount,61c212584592c2000128675a,XLM-USDT,SELL,LIMIT,0.262879,988.8088,259.9370685352,259.9370685352,2021-12-21 17:43:53,0.2599370685352,,MAKER,USDT
53235106,mainAccount,61c212584592c2000128675a,XLM-USDT,SELL,LIMIT,0.262879,1478.7278,388.7264853362,388.7264853362,2021-12-21 17:43:53,0.3887264853362,,MAKER,USDT
53235106,mainAccount,61c2130ce5edc90001214325,MATIC-USDT,BUY,LIMIT,2.33,650,1514.5,1514.5,2021-12-21 17:47:18,1.5145,,MAKER,USDT
53235106,mainAccount,61c248ae66a7790001539451,KCS-USDT,BUY,LIMIT,21.508,25,537.7,537.7,2021-12-21 22:13:32,1.0754,,MAKER,USDT
53235106,mainAccount,61c2754cc1ef2f00019cc148,BTT-USDT,BUY,LIMIT,0.00270036,300000,810.108,810.108,2021-12-22 00:46:04,0.810108,,TAKER,USDT
53235106,mainAccount,61c5512466a779000139337b,LUNA-USDT,BUY,LIMIT,97.804,2.0523,200.7231492,200.7231492,2021-12-24 04:48:38,0.2007231492,,MAKER,USDT
53235106,mainAccount,61c5f341c1ef2f00011c2723,KAVA-USDT,BUY,LIMIT,4.005,50.0675,200.5203375,200.5203375,2021-12-24 16:34:42,0,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276426,1108.0301,306.2883284226,306.2883284226,2021-12-29 04:00:59,0.3062883284226,,TAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,1108.0317,306.2278289607,306.2278289607,2021-12-29 04:00:59,0.3062278289607,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,730.90157795,201.99999999961946,201.99999999961946,2021-12-29 04:00:59,0.20199999999961946,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,1430.0742,395.2310367282,395.2310367282,2021-12-29 04:00:59,0.3952310367282,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,1416.9086,391.5924466906,391.5924466906,2021-12-29 04:00:59,0.3915924466906,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276395,1416.9086,391.626452497,391.626452497,2021-12-29 04:00:59,0.391626452497,,TAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276399,22.8557,6.3172926243,6.3172926243,2021-12-29 04:00:59,0.0063172926243,,TAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276389,1807.8986,499.6832861554,499.6832861554,2021-12-29 04:00:59,0.4996832861554,,TAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276396,1353.8,374.1849048,374.1849048,2021-12-29 04:00:59,0.3741849048,,TAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276381,844.1582,233.3092874742,233.3092874742,2021-12-29 04:00:59,0.2333092874742,,TAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,662,182.957602,182.957602,2021-12-29 04:00:59,0.182957602,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,662,182.957602,182.957602,2021-12-29 04:00:59,0.182957602,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276438,396,109.469448,109.469448,2021-12-29 04:00:59,0.109469448,,TAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,662,182.957602,182.957602,2021-12-29 04:00:59,0.182957602,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,54.42272205,15.04086211568055,15.04086211568055,2021-12-29 04:01:00,0.01504086211568055,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,662,182.957602,182.957602,2021-12-29 04:01:00,0.182957602,,MAKER,USDT
53235106,mainAccount,61cbdd7b34b3b90001afb087,XLM-USDT,SELL,LIMIT,0.276371,662,182.957602,182.957602,2021-12-29 04:01:00,0.182957602,,MAKER,USDT
53235106,mainAccount,61cbddc72252440001d9c540,CRO-USDT,BUY,LIMIT,0.5804,2.1793,1.26486572,1.26486572,2021-12-29 04:05:49,0.00126486572,,MAKER,USDT
53235106,mainAccount,61cbddc72252440001d9c540,CRO-USDT,BUY,LIMIT,0.5804,189.7545,110.1335118,110.1335118,2021-12-29 04:05:52,0.1101335118,,MAKER,USDT
53235106,mainAccount,61cbddc72252440001d9c540,CRO-USDT,BUY,LIMIT,0.5804,0.3012,0.17481648,0.17481648,2021-12-29 04:05:55,0.00017481648,,MAKER,USDT
53235106,mainAccount,61cbddc72252440001d9c540,CRO-USDT,BUY,LIMIT,0.5804,967.9362,561.79017048,561.79017048,2021-12-29 04:06:33,0.56179017048,,MAKER,USDT
53235106,mainAccount,61cbddc72252440001d9c540,CRO-USDT,BUY,LIMIT,0.5804,652.9704,378.98402016,378.98402016,2021-12-29 04:11:23,0.37898402016,,MAKER,USDT
53235106,mainAccount,61cbddc72252440001d9c540,CRO-USDT,BUY,LIMIT,0.5804,1145.5,664.8482,664.8482,2021-12-29 04:11:23,0.6648482,,MAKER,USDT
53235106,mainAccount,61cbddc72252440001d9c540,CRO-USDT,BUY,LIMIT,0.5804,609.2543,353.61119572,353.61119572,2021-12-29 04:11:23,0.35361119572,,MAKER,USDT
53235106,mainAccount,61d2add7e5edc900011b7a12,VET-USDT,SELL,LIMIT,0.0863437,2377.4609,205.27877071133,205.27877071133,2022-01-03 08:03:35,0.20527877071133,,TAKER,USDT
53235106,mainAccount,61d60f6948df8e000149f7d8,CRO-USDT,BUY,LIMIT,0.5004,1135.9959,568.45234836,568.45234836,2022-01-05 21:37:39,0.56845234836,,MAKER,USDT
53235106,mainAccount,61d615e748df8e00016cfba7,LUNA-USDT,BUY,LIMIT,78.074,5.4474,425.3003076,425.3003076,2022-01-05 22:04:23,0.4253003076,,TAKER,USDT
53235106,mainAccount,61d9238672dc650001a13083,LUNA-USDT,BUY,LIMIT,69.8777,9.147,639.1713219,639.1713219,2022-01-08 05:39:18,0.6391713219,,TAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,2223.1323,5.454988649802,5.454988649802,2022-01-09 04:27:59,0.005454988649802,,MAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,1485.8478,3.645884180772,3.645884180772,2022-01-09 04:28:06,0.003645884180772,,MAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,1474.9312,3.619097682688,3.619097682688,2022-01-09 04:28:06,0.003619097682688,,MAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,61253.4251,150.299979304874,150.299979304874,2022-01-09 04:28:07,0.150299979304874,,MAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,517.1589,1.268973479286,1.268973479286,2022-01-09 04:28:09,0.001268973479286,,MAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,1421.9227,3.489028605898,3.489028605898,2022-01-09 04:28:09,0.003489028605898,,MAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,1421.9242,3.489032286508,3.489032286508,2022-01-09 04:28:09,0.003489032286508,,MAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,4997.8798,12.263497580452,12.263497580452,2022-01-09 04:28:10,0.012263497580452,,MAKER,USDT
53235106,mainAccount,61da643ec36c2c0001e8ae0c,BTT-USDT,SELL,LIMIT,0.00245374,225203.778,552.59151822972,552.59151822972,2022-01-09 04:28:11,0.55259151822972,,MAKER,USDT
53235106,mainAccount,61df9ed3266e9800016bb2d6,RNDR-USDT,BUY,LIMIT,3.6795,24.9249,91.71116955,91.71116955,2022-01-13 03:38:59,0.1834223391,,TAKER,USDT
53235106,mainAccount,61df9ed3266e9800016bb2d6,RNDR-USDT,BUY,LIMIT,3.68,127.0751,467.636368,467.636368,2022-01-13 03:38:59,0.935272736,,TAKER,USDT
53235106,mainAccount,61e24b180e946300010a3d03,NEAR-USDT,BUY,LIMIT,19.6253,20.7195,406.62640335,406.62640335,2022-01-15 04:18:32,0.40662640335,,TAKER,USDT
53235106,mainAccount,61e24b4ec434e000013d67d2,MTV-USDT,BUY,LIMIT,0.0087746,23199.8685,203.5695661401,203.5695661401,2022-01-15 04:21:31,0.2035695661401,,MAKER,USDT
53235106,mainAccount,61f17395fec9a60001f1d431,RNDR-USDT,BUY,LIMIT,2.55,79.6234,203.03967,203.03967,2022-01-26 16:17:29,0.40607934,,MAKER,USDT
53235106,mainAccount,61f4a79ff93845000128b864,XLM-USDT,SELL,LIMIT,0.198264,2575.5427,510.6373978728,510.6373978728,2022-01-29 03:13:31,0.5106373978728,,MAKER,USDT
53235106,mainAccount,61f4a79ff93845000128b864,XLM-USDT,SELL,LIMIT,0.198264,1928.378,382.327935792,382.327935792,2022-01-29 03:13:31,0.382327935792,,MAKER,USDT
53235106,mainAccount,61f4a79ff93845000128b864,XLM-USDT,SELL,LIMIT,0.198264,5036.4874,998.5541378736,998.5541378736,2022-01-29 03:13:45,0.9985541378736,,MAKER,USDT
53235106,mainAccount,61f4a79ff93845000128b864,XLM-USDT,SELL,LIMIT,0.198264,5036.652,998.586772128,998.586772128,2022-01-29 03:13:45,0.998586772128,,MAKER,USDT
53235106,mainAccount,61f4a79ff93845000128b864,XLM-USDT,SELL,LIMIT,0.198264,1.6731,0.3317154984,0.3317154984,2022-01-29 03:13:59,0.0003317154984,,MAKER,USDT
53235106,mainAccount,61f4a79ff93845000128b864,XLM-USDT,SELL,LIMIT,0.198264,5036.7094,998.5981524816,998.5981524816,2022-01-29 03:14:03,0.9985981524816,,MAKER,USDT
53235106,mainAccount,61f4a79ff93845000128b864,XLM-USDT,SELL,LIMIT,0.198264,5036.7121,998.5986877944,998.5986877944,2022-01-29 03:14:03,0.9985986877944,,MAKER,USDT
53235106,mainAccount,61f4a79ff93845000128b864,XLM-USDT,SELL,LIMIT,0.198264,497.8353,98.7028179192,98.7028179192,2022-01-29 03:14:04,0.0987028179192,,MAKER,USDT
53235106,mainAccount,61f4b544efab180001c89360,RNDR-USDT,BUY,LIMIT,3.0398,7.1287,21.66982226,21.66982226,2022-01-29 03:46:25,0.04333964452,,MAKER,USDT
53235106,mainAccount,61f4b544efab180001c89360,RNDR-USDT,BUY,LIMIT,3.0398,68.3713,207.83507774,207.83507774,2022-01-29 03:46:26,0.41567015548,,MAKER,USDT
