Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Interest Income,5.564e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,08-09-2021 23:00:03
Interest Income,5.564e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,09-09-2021 23:00:04
Interest Income,5.565e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,10-09-2021 23:00:03
Interest Income,5.565e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,11-09-2021 23:00:03
Interest Income,5.566e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,12-09-2021 23:00:03
Interest Income,5.567e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,13-09-2021 23:00:03
Interest Income,5.567e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,14-09-2021 23:00:03
Interest Income,5.568e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,15-09-2021 23:00:03
Interest Income,5.568e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,16-09-2021 23:00:03
Interest Income,5.569e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,17-09-2021 23:00:03
Interest Income,5.57e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,18-09-2021 23:00:03
Interest Income,5.57e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,19-09-2021 23:00:04
Interest Income,5.571e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,20-09-2021 23:00:04
Interest Income,5.571e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,21-09-2021 23:00:03
Interest Income,5.572e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,22-09-2021 23:00:03
Interest Income,5.573e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,23-09-2021 23:00:04
Interest Income,5.573e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,24-09-2021 23:00:03
Interest Income,5.574e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,25-09-2021 23:00:03
Interest Income,5.574e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,26-09-2021 23:00:04
Interest Income,5.575e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,27-09-2021 23:00:03
Interest Income,5.576e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,28-09-2021 23:00:03
Interest Income,5.576e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,29-09-2021 23:00:03
Interest Income,5.577e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,30-09-2021 23:00:03
Interest Income,5.577e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,01-10-2021 23:00:03
Interest Income,5.578e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,02-10-2021 23:00:03
Interest Income,5.579e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,03-10-2021 23:00:03
Interest Income,5.579e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,04-10-2021 23:00:04
Interest Income,5.58e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,05-10-2021 23:00:03
Interest Income,5.58e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,06-10-2021 23:00:04
Interest Income,5.581e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,07-10-2021 23:00:03
Interest Income,5.582e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,08-10-2021 23:00:03
Interest Income,5.582e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,09-10-2021 23:00:04
Interest Income,5.583e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,10-10-2021 23:00:04
Interest Income,5.583e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,11-10-2021 23:00:03
Interest Income,5.584e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,12-10-2021 23:00:03
Interest Income,5.585e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,13-10-2021 23:00:03
Interest Income,5.585e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,14-10-2021 23:00:03
Interest Income,5.586e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,15-10-2021 23:00:03
Interest Income,5.586e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,16-10-2021 23:00:03
Interest Income,5.587e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,17-10-2021 23:00:04
Interest Income,5.588e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,18-10-2021 23:00:03
Interest Income,5.588e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,19-10-2021 23:00:03
Interest Income,5.589e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,20-10-2021 23:00:04
Interest Income,5.589e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,21-10-2021 23:00:04
Interest Income,5.59e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,22-10-2021 23:00:03
Interest Income,5.591e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,23-10-2021 23:00:03
Interest Income,5.591e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,24-10-2021 23:00:03
Interest Income,5.592e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,25-10-2021 23:00:04
Interest Income,5.592e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,26-10-2021 23:00:03
Interest Income,5.593e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,27-10-2021 23:00:04
Interest Income,5.594e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,28-10-2021 23:00:03
Interest Income,5.594e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,29-10-2021 23:00:03
Interest Income,5.595e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,30-10-2021 23:00:03
Interest Income,5.595e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,01-11-2021 00:00:03
Interest Income,5.596e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,02-11-2021 00:00:04
Interest Income,5.597e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,03-11-2021 00:00:04
Interest Income,5.597e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,04-11-2021 00:00:04
Interest Income,5.598e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,05-11-2021 00:00:04
Interest Income,5.598e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,06-11-2021 00:00:04
Interest Income,5.599e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,07-11-2021 00:00:04
Interest Income,5.6e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,08-11-2021 00:00:04
Deposit,0.03693773,BTC,0.0,,0.0,-,Nexo,,approved / Transfer from Credit Line Wallet to Savings Wallet,08-11-2021 19:10:32
Interest Income,5.6e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,09-11-2021 00:00:04
Interest Income,3.96e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,09-11-2021 00:00:04
Interest Income,3.96e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,10-11-2021 00:00:04
Interest Income,5.601e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,10-11-2021 00:00:04
Interest Income,5.601e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,11-11-2021 00:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,11-11-2021 00:00:04
Interest Income,5.602e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,12-11-2021 00:00:03
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,12-11-2021 00:00:03
Interest Income,5.603e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,13-11-2021 00:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,13-11-2021 00:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,14-11-2021 00:00:03
Interest Income,5.603e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,14-11-2021 00:00:03
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,15-11-2021 00:00:04
Interest Income,5.604e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,15-11-2021 00:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,16-11-2021 00:00:04
Interest Income,5.604e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,16-11-2021 00:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,17-11-2021 00:00:03
Interest Income,5.605e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,17-11-2021 00:00:03
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,18-11-2021 00:00:03
Interest Income,5.606e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,18-11-2021 00:00:03
Interest Income,5.606e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,19-11-2021 00:00:05
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,19-11-2021 00:00:05
Interest Income,5.607e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,20-11-2021 00:00:05
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,20-11-2021 00:00:05
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,21-11-2021 00:00:05
Interest Income,5.608e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,21-11-2021 00:00:05
Interest Income,5.608e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,22-11-2021 00:00:05
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,22-11-2021 00:00:05
Interest Income,5.609e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,23-11-2021 00:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,23-11-2021 00:00:04
Interest Income,5.609e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,24-11-2021 06:00:05
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,24-11-2021 06:00:05
Interest Income,5.61e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,25-11-2021 06:00:05
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,25-11-2021 06:00:05
Interest Income,5.611e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,26-11-2021 06:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,26-11-2021 06:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,27-11-2021 06:00:04
Interest Income,5.611e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,27-11-2021 06:00:04
Interest Income,5.612e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,28-11-2021 06:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,28-11-2021 06:00:04
Interest Income,5.612e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,29-11-2021 06:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,29-11-2021 06:00:04
Interest Income,5.613e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,30-11-2021 06:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,30-11-2021 06:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,01-12-2021 06:00:05
Interest Income,5.614e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,01-12-2021 06:00:05
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,02-12-2021 06:00:04
Interest Income,5.614e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,02-12-2021 06:00:04
Interest Income,5.615e-05,ETH,0.0,,0.0,-,Nexo,,approved / ETH Interest Earned,03-12-2021 06:00:04
Interest Income,3.97e-06,BTC,0.0,,0.0,-,Nexo,,approved / BTC Interest Earned,03-12-2021 06:00:04
