Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Deposit,0.411099,USDCET,0.0,,0.0,,Koinly,,,25-12-2023 02:28:16
Deposit,1.449666714,SUI,0.0,,0.0,,Koinly,,,25-12-2023 02:28:16
Deposit,0.498586,USDCET,0.0,,0.0,,Koinly,,,26-12-2023 00:36:21
Deposit,1.152074854,SUI,0.0,,0.0,,Koinly,,,26-12-2023 00:36:21
Deposit,0.000946484,SUI,0.0,,0.0,,Koinly,,,26-12-2023 00:36:35
Deposit,572.728293,USDCET,0.0,,0.0,,Koinly,,,26-12-2023 00:36:35
Withdrawal,0.0,,14.518331,USDCET,0.0,,Koinly,SUI,,26-12-2023 00:40:25
Withdrawal,0.0,,17.493369583,SUI,0.0,,Koinly,SUI,,26-12-2023 00:40:25
Deposit,29.154384,USDCET,0.0,,0.0,,Koinly,,,26-12-2023 14:29:59
Deposit,0.020143764,SUI,0.0,,0.0,,Koinly,,,26-12-2023 14:29:59
Trade,179.96858127,SUI,150.0,USDCET,0.0,,Koinly,SUI,,26-12-2023 18:42:34
Trade,179.834441609,SUI,150.0,USDCET,0.0,,Koinly,SUI,,26-12-2023 18:43:04
Withdrawal,0.0,,286.650487,USDCET,0.0,,Koinly,SUI,,26-12-2023 18:43:20
Withdrawal,0.0,,349.549479312,SUI,0.0,,Koinly,SUI,,26-12-2023 18:43:20
Deposit,0.143492774,SUI,0.0,,0.0,,Koinly,,,26-12-2023 19:50:24
Deposit,0.23972,USDCET,0.0,,0.0,,Koinly,,,26-12-2023 19:50:24
Deposit,1.694795666,SUI,0.0,,0.0,,Koinly,,,27-12-2023 02:44:01
Deposit,1.032019,USDCET,0.0,,0.0,,Koinly,,,27-12-2023 02:44:01
Deposit,5.909755579,SUI,0.0,,0.0,,Koinly,,,28-12-2023 19:35:15
Deposit,2.259838,USDCET,0.0,,0.0,,Koinly,,,28-12-2023 19:35:15
Deposit,46238361.0,FUD,0.0,,0.0,,Koinly,,,30-12-2023 01:07:03
Deposit,153.585333,USDCET,0.0,,0.0,,Koinly,,,30-12-2023 16:03:18
Deposit,519.847742801,SUI,0.0,,0.0,,Koinly,,,30-12-2023 16:03:18
Withdrawal,0.0,,500.00678668,SUI,0.0,,Koinly,SUI,,30-12-2023 16:03:44
Trade,100.442777791,SUI,81.691482,USDCET,0.0,,Koinly,SUI,,31-12-2023 00:01:57
Withdrawal,0.0,,81.691483,USDCET,0.0,,Koinly,SUI,,31-12-2023 00:02:28
Withdrawal,0.0,,98.814107471,SUI,0.0,,Koinly,SUI,,31-12-2023 00:02:28
Deposit,0.85050486,SUI,0.0,,0.0,,Koinly,,,01-01-2024 22:39:19
Deposit,0.334398,USDCET,0.0,,0.0,,Koinly,,,01-01-2024 22:39:19
Deposit,1.462474,USDCET,0.0,,0.0,,Koinly,,,05-01-2024 16:51:05
Deposit,3.29657557,SUI,0.0,,0.0,,Koinly,,,05-01-2024 16:51:05
Trade,18.323262,USDCET,21.8580525,SUI,0.0,,Koinly,SUI,,05-01-2024 16:56:28
Withdrawal,0.0,,19.903824,USDCET,0.0,,Koinly,SUI,,05-01-2024 16:56:47
Withdrawal,0.0,,12.975986484,SUI,0.0,,Koinly,SUI,,05-01-2024 16:56:47
