Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Deposit,10.0,TIA,0.0,,0.0,,tia_staking,,STAKING     https://www.mintscan.io/celestia/tx/09BAC0987CC8B5AEF85F48E33809754FF9DC4AA9718BAA3401927E2D376C110B,28-12-2023 05:52:31
Withdrawal,0.0,,10.0,TIA,0.0,,tia_blockchain,,STAKING     https://www.mintscan.io/celestia/tx/09BAC0987CC8B5AEF85F48E33809754FF9DC4AA9718BAA3401927E2D376C110B,28-12-2023 05:52:31
Staking,0.004073,TIA,0.0,,0.003572,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,STAKING     https://www.mintscan.io/celestia/tx/5A74D84FCCC5ADEE779E764EC0667BE25FDA97B3A06A1B200BAB45219F6CA6C2,28-12-2023 06:25:19
Deposit,5.0,TIA,0.0,,0.0,,tia_staking,,STAKING     https://www.mintscan.io/celestia/tx/5A74D84FCCC5ADEE779E764EC0667BE25FDA97B3A06A1B200BAB45219F6CA6C2,28-12-2023 06:25:19
Withdrawal,0.0,,5.0,TIA,0.0,,tia_blockchain,,STAKING     https://www.mintscan.io/celestia/tx/5A74D84FCCC5ADEE779E764EC0667BE25FDA97B3A06A1B200BAB45219F6CA6C2,28-12-2023 06:25:19
Spend,0.0,,0.003572,,0.0,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/C81AEE6899959A716D69A0F475BD753E69AC63B98F37F250389E64E12588AA1B,28-12-2023 06:27:00
Staking,0.00153,TIA,0.0,,0.006568,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,STAKING     https://www.mintscan.io/celestia/tx/23357624D945CF3C65C8D3B1BBD1DB08C118679C1513EEE01C0F049D882B06B1,28-12-2023 06:27:48
Deposit,5.0,TIA,0.0,,0.0,,tia_staking,,STAKING     https://www.mintscan.io/celestia/tx/23357624D945CF3C65C8D3B1BBD1DB08C118679C1513EEE01C0F049D882B06B1,28-12-2023 06:27:48
Withdrawal,0.0,,5.0,TIA,0.0,,tia_blockchain,,STAKING     https://www.mintscan.io/celestia/tx/23357624D945CF3C65C8D3B1BBD1DB08C118679C1513EEE01C0F049D882B06B1,28-12-2023 06:27:48
Withdrawal,0.0,,3.2069,TIA,0.0,,tia_blockchain,,STAKING     https://www.mintscan.io/celestia/tx/D6A0314659477A57EBF1DC099D3B8788592EAEFFB3D2A7A1B7F6619A0F3C51E1,28-12-2023 06:28:12
Deposit,3.2069,TIA,0.0,,0.0,,tia_staking,,STAKING     https://www.mintscan.io/celestia/tx/D6A0314659477A57EBF1DC099D3B8788592EAEFFB3D2A7A1B7F6619A0F3C51E1,28-12-2023 06:28:12
Staking,0.003802,TIA,0.0,,0.006645,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,STAKING     https://www.mintscan.io/celestia/tx/D6A0314659477A57EBF1DC099D3B8788592EAEFFB3D2A7A1B7F6619A0F3C51E1,28-12-2023 06:28:12
Spend,0.0,,0.006645,,0.0,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/2AED110DA5D931870BD649D7F288C52CD92B368792B2AD4AFD4954EB0A06EAB8,28-12-2023 06:28:48
Staking,0.009998,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/A37B6FF647A39907A31D05CA8FDB52B1C54F9BF8A520FFEFD7CBFD10EAB79186,01-01-2024 22:43:27
Staking,0.281953,TIA,0.0,,0.00656,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/A37B6FF647A39907A31D05CA8FDB52B1C54F9BF8A520FFEFD7CBFD10EAB79186,01-01-2024 22:43:27
