Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Trade,304.4,NEAR,450.512,USDT,1.8264,NEAR,Binance US,53645554,,08-11-2023 16:53:00
Trade,8.9,NEAR,13.1097,USDT,0.0534,NEAR,Binance US,53645554,,08-11-2023 16:53:00
Trade,686.7,NEAR,1012.8825,USDT,4.1202,NEAR,Binance US,53645554,,08-11-2023 16:53:00
Trade,0.8,NEAR,1.1848,USDT,0.0048,NEAR,Binance US,53645554,,08-11-2023 16:53:00
Trade,2.71,FIL,11.83457,USDT,0.01626,FIL,Binance US,53645554,,08-11-2023 16:59:00
Trade,291.2,FIL,1271.3792,USDT,1.7472,FIL,Binance US,53645554,,08-11-2023 16:59:00
Trade,2.33,FIL,10.19375,USDT,0.01398,FIL,Binance US,53645554,,08-11-2023 16:59:00
Trade,0.19,FIL,0.83182,USDT,0.00114,FIL,Binance US,53645554,,08-11-2023 16:59:00
Trade,11.2,FIL,48.9552,USDT,0.0672,FIL,Binance US,53645554,,08-11-2023 16:59:00
Trade,192.37,FIL,838.7332,USDT,1.15422,FIL,Binance US,53645554,,08-11-2023 16:59:00
Trade,0.1,FIL,0.4378,USDT,0.0006,FIL,Binance US,53645554,,08-11-2023 17:01:00
Trade,6.09,FIL,26.69247,USDT,0.03654,FIL,Binance US,53645554,,08-11-2023 17:01:00
Trade,5.81,FIL,25.43618,USDT,0.03486,FIL,Binance US,53645554,,08-11-2023 17:01:00
Trade,332.0,FET,124.7656,USDT,1.992,FET,Binance US,53645554,,08-11-2023 17:02:00
Trade,1956.0,FET,734.6736,USDT,11.736,FET,Binance US,53645554,,08-11-2023 17:02:00
Trade,212.0,FET,79.818,USDT,1.272,FET,Binance US,53645554,,08-11-2023 17:02:00
Trade,50.0,FET,18.79,USDT,0.3,FET,Binance US,53645554,,08-11-2023 17:05:00
Trade,50.0,ICP,211.5,USDT,0.2,ICP,Binance US,53645554,,08-11-2023 17:07:00
Trade,7.27,ICP,30.84661,USDT,0.04362,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,3.85,ICP,16.51265,USDT,0.0231,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,1.51,ICP,6.38881,USDT,0.00906,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,187.99,ICP,797.82956,USDT,1.12794,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,10.53,ICP,45.36324,USDT,0.06318,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,22.47,ICP,95.38515,USDT,0.13482,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,1.51,ICP,6.43411,USDT,0.00906,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,32.3,ICP,139.1484,USDT,0.1938,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,1.06,ICP,4.56648,USDT,0.00636,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,1.51,ICP,6.47941,USDT,0.00906,ICP,Binance US,53645554,,08-11-2023 17:09:00
Trade,4.0,FET,1.504,USDT,0.024,FET,Binance US,53645554,,08-11-2023 17:11:00
Withdrawal,0.0,,14997.81991,XLM,0.0200942,XLM,Binance US,53645554,,08-11-2023 17:16:00
Withdrawal,0.0,,198.9983052,HBAR,1.00169485,HBAR,Binance US,53645554,,08-11-2023 17:34:00
Withdrawal,0.0,,998.9983136,HBAR,1.00168644,HBAR,Binance US,53645554,,08-11-2023 17:36:00
Withdrawal,0.0,,23947.19831,HBAR,1.00169485,HBAR,Binance US,53645554,,08-11-2023 17:48:00
Withdrawal,0.0,,9.99960362,ICP,0.00039638,ICP,Binance US,53645554,,08-11-2023 17:50:00
Withdrawal,0.0,,9.8601261,NEAR,0.1398739,NEAR,Binance US,53645554,,08-11-2023 17:58:00
Withdrawal,0.0,,2500.487126,NEAR,0.1398739,NEAR,Binance US,53645554,,08-11-2023 18:00:00
Withdrawal,0.0,,308.1796036,ICP,0.00039638,ICP,Binance US,53645554,,08-11-2023 18:02:00
Withdrawal,0.0,,5.99879179,FIL,0.00120821,FIL,Binance US,53645554,,08-11-2023 18:38:00
Withdrawal,0.0,,9.99879117,FIL,0.00120883,FIL,Binance US,53645554,,08-11-2023 19:40:00
